NUM_POINT 22716
0.000000000000000e+00	-1.387778781000000e-17	0.000000000000000e+00
1.500000000000000e+00	-2.775557562000000e-17	-1.500000000000000e+00
0.000000000000000e+00	7.500000297999999e-02	-1.000000000000000e+00
0.000000000000000e+00	-7.500000297999999e-02	-1.000000000000000e+00
0.000000000000000e+00	0.000000000000000e+00	-2.000000000000000e+00
1.704545505000000e-02	-7.414772361999999e-02	-1.005681872000000e+00
4.772727191000000e-01	-5.113636330000000e-02	-1.159090877000000e+00
4.943181872000000e-01	-5.028409138000000e-02	-1.164772749000000e+00
5.113636255000000e-01	-4.943181947000000e-02	-1.170454502000000e+00
5.284090638000000e-01	-4.857954383000000e-02	-1.176136374000000e+00
5.454545617000000e-01	-4.772727191000000e-02	-1.181818128000000e+00
5.625000000000000e-01	-4.687500000000000e-02	-1.187500000000000e+00
5.795454383000000e-01	-4.602272809000000e-02	-1.193181872000000e+00
5.965909362000000e-01	-4.517045617000000e-02	-1.198863626000000e+00
6.136363745000000e-01	-4.431818053000000e-02	-1.204545498000000e+00
6.306818128000000e-01	-4.346590862000000e-02	-1.210227251000000e+00
6.477272511000000e-01	-4.261363670000000e-02	-1.215909123000000e+00
6.647727489000000e-01	-4.176136479000000e-02	-1.221590877000000e+00
6.818181872000000e-01	-4.090908915000000e-02	-1.227272749000000e+00
6.988636255000000e-01	-4.005681723000000e-02	-1.232954502000000e+00
7.159090638000000e-01	-3.920454532000000e-02	-1.238636374000000e+00
7.329545617000000e-01	-3.835227340000000e-02	-1.244318128000000e+00
7.500000000000000e-01	-3.750000149000000e-02	-1.250000000000000e+00
7.670454383000000e-01	-3.664772585000000e-02	-1.255681872000000e+00
7.840909362000000e-01	-3.579545394000000e-02	-1.261363626000000e+00
8.011363745000000e-01	-3.494318202000000e-02	-1.267045498000000e+00
8.181818128000000e-01	-3.409091011000000e-02	-1.272727251000000e+00
8.352272511000000e-01	-3.323863819000000e-02	-1.278409123000000e+00
8.522727489000000e-01	-3.238636255000000e-02	-1.284090877000000e+00
8.693181872000000e-01	-3.153409064000000e-02	-1.289772749000000e+00
8.863636255000000e-01	-3.068181872000000e-02	-1.295454502000000e+00
9.034090638000000e-01	-2.982954495000000e-02	-1.301136374000000e+00
9.204545617000000e-01	-2.897727303000000e-02	-1.306818128000000e+00
9.375000000000000e-01	-2.812499925000000e-02	-1.312500000000000e+00
9.545454383000000e-01	-2.727272734000000e-02	-1.318181872000000e+00
9.715909362000000e-01	-2.642045543000000e-02	-1.323863626000000e+00
9.886363745000000e-01	-2.556818165000000e-02	-1.329545498000000e+00
1.005681872000000e+00	-2.471590973000000e-02	-1.335227251000000e+00
1.022727251000000e+00	-2.386363596000000e-02	-1.340909123000000e+00
1.039772749000000e+00	-2.301136404000000e-02	-1.346590877000000e+00
1.056818128000000e+00	-2.215909027000000e-02	-1.352272749000000e+00
1.073863626000000e+00	-2.130681835000000e-02	-1.357954502000000e+00
1.090909123000000e+00	-2.045454457000000e-02	-1.363636374000000e+00
1.107954502000000e+00	-1.960227266000000e-02	-1.369318128000000e+00
1.125000000000000e+00	-1.875000075000000e-02	-1.375000000000000e+00
1.142045498000000e+00	-1.789772697000000e-02	-1.380681872000000e+00
1.159090877000000e+00	-1.704545505000000e-02	-1.386363626000000e+00
1.176136374000000e+00	-1.619318128000000e-02	-1.392045498000000e+00
1.193181872000000e+00	-1.534090936000000e-02	-1.397727251000000e+00
1.210227251000000e+00	-1.448863652000000e-02	-1.403409123000000e+00
1.227272749000000e+00	-1.363636367000000e-02	-1.409090877000000e+00
1.244318128000000e+00	-1.278409082000000e-02	-1.414772749000000e+00
1.261363626000000e+00	-1.193181798000000e-02	-1.420454502000000e+00
1.278409123000000e+00	-1.107954513000000e-02	-1.426136374000000e+00
1.295454502000000e+00	-1.022727229000000e-02	-1.431818128000000e+00
1.312500000000000e+00	-9.375000373000000e-03	-1.437500000000000e+00
1.329545498000000e+00	-8.522727527000000e-03	-1.443181872000000e+00
1.346590877000000e+00	-7.670454681000000e-03	-1.448863626000000e+00
1.363636374000000e+00	-6.818181835000000e-03	-1.454545498000000e+00
1.380681872000000e+00	-5.965908989000000e-03	-1.460227251000000e+00
1.397727251000000e+00	-5.113636144000000e-03	-1.465909123000000e+00
1.414772749000000e+00	-4.261363763000000e-03	-1.471590877000000e+00
1.431818128000000e+00	-3.409090918000000e-03	-1.477272749000000e+00
